554,1.76172,28.4791146608,25,2015,07, 6,12,50
549,1.74582,28.0741239731,25,2015,07, 6,13,00
549,1.74582,28.0741239731,25,2015,07, 6,13,10
549,1.74582,28.0741239731,25,2015,07, 6,13,20
549,1.74582,28.0741239731,25,2015,07, 6,13,30
542,1.72356,27.5092740577,25,2015,07, 6,13,40
542,1.72356,27.5092740577,25,2015,07, 6,13,50
542,1.72356,27.5092740577,25,2015,07, 6,14,00
542,1.72356,27.5092740577,25,2015,07, 6,14,10
542,1.72356,27.5092740577,25,2015,07, 6,14,20
542,1.72356,27.5092740577,25,2015,07, 6,14,30
536,1.70448,27.0272787074,25,2015,07, 6,14,40
542,1.72356,27.5092740577,25,2015,07, 6,14,50
542,1.72356,27.5092740577,25,2015,07, 6,15,00
542,1.72356,27.5092740577,25,2015,07, 6,15,10
542,1.72356,27.5092740577,25,2015,07, 6,15,20
542,1.72356,27.5092740577,25,2015,07, 6,15,30
542,1.72356,27.5092740577,25,2015,07, 6,15,40
542,1.72356,27.5092740577,25,2015,07, 6,15,50
542,1.72356,27.5092740577,25,2015,07, 6,16,00
535,1.7013,26.9471523228,25,2015,07, 6,16,10
542,1.72356,27.5092740577,25,2015,07, 6,16,20
534,1.69812,26.8670868063,25,2015,07, 6,16,30
535,1.7013,26.9471523228,25,2015,07, 6,16,40
534,1.69812,26.8670868063,25,2015,07, 6,16,50
534,1.69812,26.8670868063,25,2015,07, 6,17,00
535,1.7013,26.9471523228,25,2015,07, 6,17,10
535,1.7013,26.9471523228,25,2015,07, 6,17,20
535,1.7013,26.9471523228,25,2015,07, 6,17,30
534,1.69812,26.8670868063,25,2015,07, 6,17,40
535,1.7013,26.9471523228,25,2015,07, 6,17,50
534,1.69812,26.8670868063,25,2015,07, 6,18,00
534,1.69812,26.8670868063,25,2015,07, 6,18,10
534,1.69812,26.8670868063,25,2015,07, 6,18,20
535,1.7013,26.9471523228,25,2015,07, 6,18,30
535,1.7013,26.9471523228,25,2015,07, 6,18,40
535,1.7013,26.9471523228,25,2015,07, 6,18,50
535,1.7013,26.9471523228,25,2015,07, 6,19,00
535,1.7013,26.9471523228,25,2015,07, 6,19,10
528,1.67904,26.388012606,25,2015,07, 6,19,20
528,1.67904,26.388012606,25,2015,07, 6,19,30
528,1.67904,26.388012606,25,2015,07, 6,19,40
528,1.67904,26.388012606,25,2015,07, 6,19,50
534,1.69812,26.8670868063,25,2015,07, 6,20,00
535,1.7013,26.9471523228,25,2015,07, 6,20,10
535,1.7013,26.9471523228,25,2015,07, 6,20,20
535,1.7013,26.9471523228,25,2015,07, 6,20,30
533,1.69494,26.7870828872,25,2015,07, 6,20,40
530,1.6854,26.5474479717,25,2015,07, 6,20,50
528,1.67904,26.388012606,25,2015,07, 6,21,00
530,1.6854,26.5474479717,25,2015,07, 6,21,10
528,1.67904,26.388012606,25,2015,07, 6,21,20
527,1.67586,26.3083934459,25,2015,07, 6,21,30
528,1.67904,26.388012606,25,2015,07, 6,21,40
528,1.67904,26.388012606,25,2015,07, 6,21,50
528,1.67904,26.388012606,25,2015,07, 6,22,00
528,1.67904,26.388012606,25,2015,07, 6,22,10
528,1.67904,26.388012606,25,2015,07, 6,22,20
528,1.67904,26.388012606,25,2015,07, 6,22,30
528,1.67904,26.388012606,25,2015,07, 6,22,40
528,1.67904,26.388012606,25,2015,07, 6,22,50
528,1.67904,26.388012606,25,2015,07, 6,23,00
528,1.67904,26.388012606,25,2015,07, 6,23,10
528,1.67904,26.388012606,25,2015,07, 6,23,20
528,1.67904,26.388012606,25,2015,07, 6,23,30
528,1.67904,26.388012606,25,2015,07, 6,23,40
525,1.6695,26.1493557268,25,2015,07, 6,23,50
522,1.65996,25.91131124,25,2015,07, 7,00,00
521,1.65678,25.8321024408,25,2015,07, 7,00,10
523,1.66314,25.9905901865,25,2015,07, 7,00,20
521,1.65678,25.8321024408,25,2015,07, 7,00,30
521,1.65678,25.8321024408,25,2015,07, 7,00,40
521,1.65678,25.8321024408,25,2015,07, 7,00,50
521,1.65678,25.8321024408,25,2015,07, 7,01,00
521,1.65678,25.8321024408,25,2015,07, 7,01,10
521,1.65678,25.8321024408,25,2015,07, 7,01,20
521,1.65678,25.8321024408,25,2015,07, 7,01,30
521,1.65678,25.8321024408,25,2015,07, 7,01,40
521,1.65678,25.8321024408,25,2015,07, 7,01,50
520,1.6536,25.7529644845,25,2015,07, 7,02,00
521,1.65678,25.8321024408,25,2015,07, 7,02,10
515,1.6377,25.3583615,25,2015,07, 7,02,20
520,1.6536,25.7529644845,25,2015,07, 7,02,30
519,1.65042,25.6738980636,25,2015,07, 7,02,40
520,1.6536,25.7529644845,25,2015,07, 7,02,50
515,1.6377,25.3583615,25,2015,07, 7,03,00
521,1.65678,25.8321024408,25,2015,07, 7,03,10
515,1.6377,25.3583615,25,2015,07, 7,03,20
514,1.63452,25.279663057,25,2015,07, 7,03,30
516,1.64088,25.4371349031,25,2015,07, 7,03,40
514,1.63452,25.279663057,25,2015,07, 7,03,50
514,1.63452,25.279663057,25,2015,07, 7,04,00
514,1.63452,25.279663057,25,2015,07, 7,04,10
514,1.63452,25.279663057,25,2015,07, 7,04,20
514,1.63452,25.279663057,25,2015,07, 7,04,30
514,1.63452,25.279663057,25,2015,07, 7,04,40
514,1.63452,25.279663057,25,2015,07, 7,04,50
514,1.63452,25.279663057,25,2015,07, 7,05,00
514,1.63452,25.279663057,25,2015,07, 7,05,10
517,1.64406,25.5159825868,25,2015,07, 7,05,20
521,1.65678,25.8321024408,25,2015,07, 7,05,30
521,1.65678,25.8321024408,25,2015,07, 7,05,40
521,1.65678,25.8321024408,25,2015,07, 7,05,50
521,1.65678,25.8321024408,25,2015,07, 7,06,00
521,1.65678,25.8321024408,25,2015,07, 7,06,10
522,1.65996,25.91131124,25,2015,07, 7,06,20
515,1.6377,25.3583615,25,2015,07, 7,06,30
521,1.65678,25.8321024408,25,2015,07, 7,06,40
515,1.6377,25.3583615,25,2015,07, 7,06,50
517,1.64406,25.5159825868,25,2015,07, 7,07,00
515,1.6377,25.3583615,25,2015,07, 7,07,10
515,1.6377,25.3583615,25,2015,07, 7,07,20
515,1.6377,25.3583615,25,2015,07, 7,07,30
515,1.6377,25.3583615,25,2015,07, 7,07,40
515,1.6377,25.3583615,25,2015,07, 7,07,50
515,1.6377,25.3583615,25,2015,07, 7,08,00
514,1.63452,25.279663057,25,2015,07, 7,08,10
515,1.6377,25.3583615,25,2015,07, 7,08,20
515,1.6377,25.3583615,25,2015,07, 7,08,30
515,1.6377,25.3583615,25,2015,07, 7,08,40
508,1.61544,24.8090842922,25,2015,07, 7,08,50
509,1.61862,24.8873188485,25,2015,07, 7,09,00
509,1.61862,24.8873188485,25,2015,07, 7,09,10
509,1.61862,24.8873188485,25,2015,07, 7,09,20
502,1.59636,24.3413724455,25,2015,07, 7,09,30
502,1.59636,24.3413724455,25,2015,07, 7,09,40
502,1.59636,24.3413724455,25,2015,07, 7,09,50
502,1.59636,24.3413724455,25,2015,07, 7,10,00
502,1.59636,24.3413724455,25,2015,07, 7,10,10
509,1.61862,24.8873188485,25,2015,07, 7,10,20
508,1.61544,24.8090842922,25,2015,07, 7,10,30
516,1.64088,25.4371349031,25,2015,07, 7,10,40
516,1.64088,25.4371349031,25,2015,07, 7,10,50
516,1.64088,25.4371349031,25,2015,07, 7,11,00
515,1.6377,25.3583615,25,2015,07, 7,11,10
515,1.6377,25.3583615,25,2015,07, 7,11,20
515,1.6377,25.3583615,25,2015,07, 7,11,30
515,1.6377,25.3583615,25,2015,07, 7,11,40
508,1.61544,24.8090842922,25,2015,07, 7,11,50
508,1.61544,24.8090842922,25,2015,07, 7,12,00
508,1.61544,24.8090842922,25,2015,07, 7,12,10
512,1.62816,25.1224937569,25,2015,07, 7,12,20
516,1.64088,25.4371349031,25,2015,07, 7,12,30
509,1.61862,24.8873188485,25,2015,07, 7,12,40
509,1.61862,24.8873188485,25,2015,07, 7,12,50
516,1.64088,25.4371349031,25,2015,07, 7,13,00
516,1.64088,25.4371349031,25,2015,07, 7,13,10
509,1.61862,24.8873188485,25,2015,07, 7,13,20
516,1.64088,25.4371349031,25,2015,07, 7,13,30
516,1.64088,25.4371349031,25,2015,07, 7,13,40
516,1.64088,25.4371349031,25,2015,07, 7,13,50
522,1.65996,25.91131124,25,2015,07, 7,14,00
521,1.65678,25.8321024408,25,2015,07, 7,14,10
522,1.65996,25.91131124,25,2015,07, 7,14,20
515,1.6377,25.3583615,25,2015,07, 7,14,30
516,1.64088,25.4371349031,25,2015,07, 7,14,40
515,1.6377,25.3583615,25,2015,07, 7,14,50
508,1.61544,24.8090842922,25,2015,07, 7,15,00
515,1.6377,25.3583615,25,2015,07, 7,15,10
515,1.6377,25.3583615,25,2015,07, 7,15,20
508,1.61544,24.8090842922,25,2015,07, 7,15,30
502,1.59636,24.3413724455,25,2015,07, 7,15,40
502,1.59636,24.3413724455,25,2015,07, 7,15,50
508,1.61544,24.8090842922,25,2015,07, 7,16,00
516,1.64088,25.4371349031,25,2015,07, 7,16,10
516,1.64088,25.4371349031,25,2015,07, 7,16,20
517,1.64406,25.5159825868,25,2015,07, 7,16,30
516,1.64088,25.4371349031,25,2015,07, 7,16,40
508,1.61544,24.8090842922,25,2015,07, 7,16,50
522,1.65996,25.91131124,25,2015,07, 7,17,00
522,1.65996,25.91131124,25,2015,07, 7,17,10
515,1.6377,25.3583615,25,2015,07, 7,17,20
515,1.6377,25.3583615,25,2015,07, 7,17,30
515,1.6377,25.3583615,25,2015,07, 7,17,40
549,1.74582,28.0741239731,30,2015,07, 7,17,50
555,1.7649,28.5602554314,30,2015,07, 7,18,00
568,1.80624,29.6189582312,30,2015,07, 7,18,10
562,1.78716,29.129477018,30,2015,07, 7,18,20
568,1.80624,29.6189582312,30,2015,07, 7,18,30
562,1.78716,29.129477018,30,2015,07, 7,18,40
576,1.83168,30.273546622,30,2015,07, 7,18,50
568,1.80624,29.6189582312,30,2015,07, 7,19,00
582,1.85076,30.765716153,30,2015,07, 7,19,10
575,1.8285,30.1916138883,30,2015,07, 7,19,20
575,1.8285,30.1916138883,30,2015,07, 7,19,30
575,1.8285,30.1916138883,30,2015,07, 7,19,40
575,1.8285,30.1916138883,30,2015,07, 7,19,50
575,1.8285,30.1916138883,30,2015,07, 7,20,00
575,1.8285,30.1916138883,30,2015,07, 7,20,10
575,1.8285,30.1916138883,30,2015,07, 7,20,20
568,1.80624,29.6189582312,30,2015,07, 7,20,30
562,1.78716,29.129477018,30,2015,07, 7,20,40
568,1.80624,29.6189582312,30,2015,07, 7,20,50
568,1.80624,29.6189582312,30,2015,07, 7,21,00
575,1.8285,30.1916138883,30,2015,07, 7,21,10
575,1.8285,30.1916138883,30,2015,07, 7,21,20
575,1.8285,30.1916138883,30,2015,07, 7,21,30
575,1.8285,30.1916138883,30,2015,07, 7,21,40
575,1.8285,30.1916138883,30,2015,07, 7,21,50
575,1.8285,30.1916138883,30,2015,07, 7,22,00
575,1.8285,30.1916138883,30,2015,07, 7,22,10
575,1.8285,30.1916138883,30,2015,07, 7,22,20
568,1.80624,29.6189582312,30,2015,07, 7,22,30
568,1.80624,29.6189582312,30,2015,07, 7,22,40
575,1.8285,30.1916138883,30,2015,07, 7,22,50
575,1.8285,30.1916138883,30,2015,07, 7,23,00
575,1.8285,30.1916138883,30,2015,07, 7,23,10
575,1.8285,30.1916138883,30,2015,07, 7,23,20
575,1.8285,30.1916138883,30,2015,07, 7,23,30
575,1.8285,30.1916138883,30,2015,07, 7,23,40
575,1.8285,30.1916138883,30,2015,07, 7,23,50
574,1.82532,30.1097106876,30,2015,07, 8,00,00
575,1.8285,30.1916138883,30,2015,07, 8,00,10
568,1.80624,29.6189582312,30,2015,07, 8,00,20
575,1.8285,30.1916138883,30,2015,07, 8,00,30
575,1.8285,30.1916138883,30,2015,07, 8,00,40
575,1.8285,30.1916138883,30,2015,07, 8,00,50
575,1.8285,30.1916138883,30,2015,07, 8,01,00
575,1.8285,30.1916138883,30,2015,07, 8,01,10
575,1.8285,30.1916138883,30,2015,07, 8,01,20
575,1.8285,30.1916138883,30,2015,07, 8,01,30
575,1.8285,30.1916138883,30,2015,07, 8,01,40
568,1.80624,29.6189582312,30,2015,07, 8,01,50
575,1.8285,30.1916138883,30,2015,07, 8,02,00
572,1.81896,29.9459962213,30,2015,07, 8,02,10
570,1.8126,29.7824098682,30,2015,07, 8,02,20
575,1.8285,30.1916138883,30,2015,07, 8,02,30
579,1.84122,30.5195136368,30,2015,07, 8,02,40
582,1.85076,30.765716153,30,2015,07, 8,02,50
575,1.8285,30.1916138883,30,2015,07, 8,03,00
575,1.8285,30.1916138883,30,2015,07, 8,03,10
575,1.8285,30.1916138883,30,2015,07, 8,03,20
575,1.8285,30.1916138883,30,2015,07, 8,03,30
575,1.8285,30.1916138883,30,2015,07, 8,03,40
575,1.8285,30.1916138883,30,2015,07, 8,03,50
575,1.8285,30.1916138883,30,2015,07, 8,04,00
575,1.8285,30.1916138883,30,2015,07, 8,04,10
575,1.8285,30.1916138883,30,2015,07, 8,04,20
575,1.8285,30.1916138883,30,2015,07, 8,04,30
575,1.8285,30.1916138883,30,2015,07, 8,04,40
575,1.8285,30.1916138883,30,2015,07, 8,04,50
575,1.8285,30.1916138883,30,2015,07, 8,05,00
575,1.8285,30.1916138883,30,2015,07, 8,05,10
575,1.8285,30.1916138883,30,2015,07, 8,05,20
575,1.8285,30.1916138883,30,2015,07, 8,05,30
573,1.82214,30.0278378547,30,2015,07, 8,05,40
568,1.80624,29.6189582312,30,2015,07, 8,05,50
568,1.80624,29.6189582312,30,2015,07, 8,06,00
575,1.8285,30.1916138883,30,2015,07, 8,06,10
575,1.8285,30.1916138883,30,2015,07, 8,06,20
575,1.8285,30.1916138883,30,2015,07, 8,06,30
575,1.8285,30.1916138883,30,2015,07, 8,06,40
575,1.8285,30.1916138883,30,2015,07, 8,06,50
575,1.8285,30.1916138883,30,2015,07, 8,07,00
575,1.8285,30.1916138883,30,2015,07, 8,07,10
575,1.8285,30.1916138883,30,2015,07, 8,07,20
569,1.80942,29.7006667991,30,2015,07, 8,07,30
569,1.80942,29.7006667991,30,2015,07, 8,07,40
575,1.8285,30.1916138883,30,2015,07, 8,07,50
575,1.8285,30.1916138883,30,2015,07, 8,08,00
576,1.83168,30.273546622,30,2015,07, 8,08,10
575,1.8285,30.1916138883,30,2015,07, 8,08,20
572,1.81896,29.9459962213,30,2015,07, 8,08,30
569,1.80942,29.7006667991,30,2015,07, 8,08,40
575,1.8285,30.1916138883,30,2015,07, 8,08,50
575,1.8285,30.1916138883,30,2015,07, 8,09,00
575,1.8285,30.1916138883,30,2015,07, 8,09,10
575,1.8285,30.1916138883,30,2015,07, 8,09,20
582,1.85076,30.765716153,30,2015,07, 8,09,30
582,1.85076,30.765716153,30,2015,07, 8,09,40
582,1.85076,30.765716153,30,2015,07, 8,09,50
576,1.83168,30.273546622,30,2015,07, 8,10,00
576,1.83168,30.273546622,30,2015,07, 8,10,10
575,1.8285,30.1916138883,30,2015,07, 8,10,20
572,1.81896,29.9459962213,30,2015,07, 8,10,30
569,1.80942,29.7006667991,30,2015,07, 8,10,40
576,1.83168,30.273546622,30,2015,07, 8,10,50
575,1.8285,30.1916138883,30,2015,07, 8,11,00
576,1.83168,30.273546622,30,2015,07, 8,11,10
575,1.8285,30.1916138883,30,2015,07, 8,11,20
568,1.80624,29.6189582312,30,2015,07, 8,11,30
568,1.80624,29.6189582312,30,2015,07, 8,11,40
569,1.80942,29.7006667991,30,2015,07, 8,11,50
575,1.8285,30.1916138883,30,2015,07, 8,12,00
568,1.80624,29.6189582312,30,2015,07, 8,12,10
576,1.83168,30.273546622,30,2015,07, 8,12,20
569,1.80942,29.7006667991,30,2015,07, 8,12,30
568,1.80624,29.6189582312,30,2015,07, 8,12,40
568,1.80624,29.6189582312,30,2015,07, 8,12,50
575,1.8285,30.1916138883,30,2015,07, 8,13,00
575,1.8285,30.1916138883,30,2015,07, 8,13,10
574,1.82532,30.1097106876,30,2015,07, 8,13,20
574,1.82532,30.1097106876,30,2015,07, 8,13,30
575,1.8285,30.1916138883,30,2015,07, 8,13,40
575,1.8285,30.1916138883,30,2015,07, 8,13,50
575,1.8285,30.1916138883,30,2015,07, 8,14,00
568,1.80624,29.6189582312,30,2015,07, 8,14,10
568,1.80624,29.6189582312,30,2015,07, 8,14,20
568,1.80624,29.6189582312,30,2015,07, 8,14,30
575,1.8285,30.1916138883,30,2015,07, 8,14,40
575,1.8285,30.1916138883,30,2015,07, 8,14,50
575,1.8285,30.1916138883,30,2015,07, 8,15,00
571,1.81578,29.8641866169,30,2015,07, 8,15,10
571,1.81578,29.8641866169,30,2015,07, 8,15,20
576,1.83168,30.273546622,30,2015,07, 8,15,30
576,1.83168,30.273546622,30,2015,07, 8,15,40
575,1.8285,30.1916138883,30,2015,07, 8,15,50
576,1.83168,30.273546622,30,2015,07, 8,16,00
576,1.83168,30.273546622,30,2015,07, 8,16,10
576,1.83168,30.273546622,30,2015,07, 8,16,20
569,1.80942,29.7006667991,30,2015,07, 8,16,30
576,1.83168,30.273546622,30,2015,07, 8,16,40
576,1.83168,30.273546622,30,2015,07, 8,16,50
576,1.83168,30.273546622,30,2015,07, 8,17,00
569,1.80942,29.7006667991,30,2015,07, 8,17,10
576,1.83168,30.273546622,30,2015,07, 8,17,20
576,1.83168,30.273546622,30,2015,07, 8,17,30
569,1.80942,29.7006667991,30,2015,07, 8,17,40
576,1.83168,30.273546622,30,2015,07, 8,17,50
576,1.83168,30.273546622,30,2015,07, 8,18,00
575,1.8285,30.1916138883,30,2015,07, 8,18,10
575,1.8285,30.1916138883,30,2015,07, 8,18,20
575,1.8285,30.1916138883,30,2015,07, 8,18,30
575,1.8285,30.1916138883,30,2015,07, 8,18,40
575,1.8285,30.1916138883,30,2015,07, 8,18,50
575,1.8285,30.1916138883,30,2015,07, 8,19,00
575,1.8285,30.1916138883,30,2015,07, 8,19,10
575,1.8285,30.1916138883,30,2015,07, 8,19,20
568,1.80624,29.6189582312,30,2015,07, 8,19,30
568,1.80624,29.6189582312,30,2015,07, 8,19,40
574,1.82532,30.1097106876,30,2015,07, 8,19,50
575,1.8285,30.1916138883,30,2015,07, 8,20,00
575,1.8285,30.1916138883,30,2015,07, 8,20,10
575,1.8285,30.1916138883,30,2015,07, 8,20,20
575,1.8285,30.1916138883,30,2015,07, 8,20,30
575,1.8285,30.1916138883,30,2015,07, 8,20,40
574,1.82532,30.1097106876,30,2015,07, 8,20,50
574,1.82532,30.1097106876,30,2015,07, 8,21,00
574,1.82532,30.1097106876,30,2015,07, 8,21,10
574,1.82532,30.1097106876,30,2015,07, 8,21,20
574,1.82532,30.1097106876,30,2015,07, 8,21,30
575,1.8285,30.1916138883,30,2015,07, 8,21,40
575,1.8285,30.1916138883,30,2015,07, 8,21,50
575,1.8285,30.1916138883,30,2015,07, 8,22,00
574,1.82532,30.1097106876,30,2015,07, 8,22,10
574,1.82532,30.1097106876,30,2015,07, 8,22,20
574,1.82532,30.1097106876,30,2015,07, 8,22,30
575,1.8285,30.1916138883,30,2015,07, 8,22,40
575,1.8285,30.1916138883,30,2015,07, 8,22,50
575,1.8285,30.1916138883,30,2015,07, 8,23,00
575,1.8285,30.1916138883,30,2015,07, 8,23,10
575,1.8285,30.1916138883,30,2015,07, 8,23,20
575,1.8285,30.1916138883,30,2015,07, 8,23,30
575,1.8285,30.1916138883,30,2015,07, 8,23,40
574,1.82532,30.1097106876,30,2015,07, 8,23,50
568,1.80624,29.6189582312,30,2015,07, 9,00,00
581,1.84758,30.6836238937,30,2015,07, 9,00,10
581,1.84758,30.6836238937,30,2015,07, 9,00,20
581,1.84758,30.6836238937,30,2015,07, 9,00,30
581,1.84758,30.6836238937,30,2015,07, 9,00,40
581,1.84758,30.6836238937,30,2015,07, 9,00,50
581,1.84758,30.6836238937,30,2015,07, 9,01,00
581,1.84758,30.6836238937,30,2015,07, 9,01,10
581,1.84758,30.6836238937,30,2015,07, 9,01,20
581,1.84758,30.6836238937,30,2015,07, 9,01,30
581,1.84758,30.6836238937,30,2015,07, 9,01,40
581,1.84758,30.6836238937,30,2015,07, 9,01,50
581,1.84758,30.6836238937,30,2015,07, 9,02,00
581,1.84758,30.6836238937,30,2015,07, 9,02,10
581,1.84758,30.6836238937,30,2015,07, 9,02,20
581,1.84758,30.6836238937,30,2015,07, 9,02,30
581,1.84758,30.6836238937,30,2015,07, 9,02,40
581,1.84758,30.6836238937,30,2015,07, 9,02,50
581,1.84758,30.6836238937,30,2015,07, 9,03,00
